"10-K","DOMINION RESOURCES INC /VA/","715957","2015-02-27","edgar/data/715957/0001193125-15-067777.txt"
"10-K","DOMINOS PIZZA INC","1286681","2015-02-24","edgar/data/1286681/0001193125-15-059100.txt"
"10-K","DONEGAL GROUP INC","800457","2015-03-12","edgar/data/800457/0001193125-15-089251.txt"
"10-K","DORCHESTER MINERALS, L.P.","1172358","2015-02-19","edgar/data/1172358/0001437749-15-003008.txt"
"10-K","DOT HILL SYSTEMS CORP","1042783","2015-03-11","edgar/data/1042783/0001042783-15-000017.txt"
"10-K","DOUGLAS DYNAMICS, INC","1287213","2015-03-12","edgar/data/1287213/0001558370-15-000337.txt"
"10-K","DOVER Corp","29905","2015-02-13","edgar/data/29905/0000029905-15-000007.txt"
"10-K","DOVER DOWNS GAMING & ENTERTAINMENT INC","1162556","2015-03-06","edgar/data/1162556/0001104659-15-017715.txt"
"10-K","DOVER MOTORSPORTS INC","1017673","2015-03-06","edgar/data/1017673/0001104659-15-017714.txt"
"10-K","DOVER SADDLERY INC","1071625","2015-03-31","edgar/data/1071625/0001104659-15-024622.txt"
"10-K","DOW CHEMICAL CO /DE/","29915","2015-02-13","edgar/data/29915/0000029915-15-000011.txt"
"10-K","DPL INC","787250","2015-02-26","edgar/data/787250/0000787250-15-000005.txt"
"10-K","DREW INDUSTRIES INC","763744","2015-03-02","edgar/data/763744/0000763744-15-000037.txt"
"10-K","DRIL-QUIP INC","1042893","2015-02-27","edgar/data/1042893/0001193125-15-066987.txt"
"10-K","DRINKS AMERICAS HOLDINGS, LTD","873540","2015-01-20","edgar/data/873540/0001185185-15-000102.txt"
"10-K","DRONE AVIATION HOLDING CORP.","1178727","2015-03-31","edgar/data/1178727/0001013762-15-000274.txt"
"10-K","DSI REALTY INCOME FUND IX","764586","2015-03-31","edgar/data/764586/0000764586-15-000004.txt"
"10-K","DSI REALTY INCOME FUND VI","318835","2015-03-31","edgar/data/318835/0000318835-15-000004.txt"
"10-K","DSI REALTY INCOME FUND VII","719581","2015-03-31","edgar/data/719581/0000719581-15-000004.txt"
"10-K","DSI REALTY INCOME FUND VIII","743366","2015-03-31","edgar/data/743366/0000743366-15-000004.txt"
"10-K","DSI REALTY INCOME FUND X","792989","2015-03-31","edgar/data/792989/0000792989-15-000004.txt"
"10-K","DSI REALTY INCOME FUND XI","844048","2015-03-31","edgar/data/844048/0000844048-15-000004.txt"
"10-K","DSP GROUP INC /DE/","915778","2015-03-16","edgar/data/915778/0001437749-15-005165.txt"
"10-K","DST SYSTEMS INC","714603","2015-02-26","edgar/data/714603/0000714603-15-000005.txt"
"10-K","DSW Inc.","1319947","2015-03-26","edgar/data/1319947/0001319947-15-000012.txt"
"10-K","DTE ENERGY CO","936340","2015-02-13","edgar/data/936340/0000936340-15-000014.txt"
"10-K","DTE Electric Co","28385","2015-02-13","edgar/data/28385/0000028385-15-000003.txt"
"10-K","DTS, INC.","1226308","2015-03-16","edgar/data/1226308/0001047469-15-002287.txt"
"10-K","DUKE ENERGY FLORIDA, INC.","37637","2015-03-02","edgar/data/37637/0001326160-15-000008.txt"
"10-K","DUKE ENERGY PROGRESS, INC.","17797","2015-03-02","edgar/data/17797/0001326160-15-000008.txt"
"10-K","DUKE REALTY CORP","783280","2015-02-20","edgar/data/783280/0000783280-15-000018.txt"
"10-K","DUKE REALTY LIMITED PARTNERSHIP/","1003410","2015-02-20","edgar/data/1003410/0000783280-15-000018.txt"
"10-K","DUN & BRADSTREET CORP/NW","1115222","2015-02-26","edgar/data/1115222/0001115222-15-000006.txt"
"10-K","DUNKIN' BRANDS GROUP, INC.","1357204","2015-02-19","edgar/data/1357204/0001357204-15-000015.txt"
"10-K","DUPONT E I DE NEMOURS & CO","30554","2015-02-05","edgar/data/30554/0000030554-15-000004.txt"
"10-K","DUPONT FABROS TECHNOLOGY, INC.","1407739","2015-02-25","edgar/data/1407739/0001407739-15-000026.txt"
"10-K","DURECT CORP","1082038","2015-03-03","edgar/data/1082038/0001193125-15-074853.txt"
"10-K","DXP ENTERPRISES INC","1020710","2015-03-16","edgar/data/1020710/0001020710-15-000006.txt"
"10-K","DYAX CORP","907562","2015-02-27","edgar/data/907562/0001144204-15-012718.txt"
"10-K","DYNAMIC MATERIALS CORP","34067","2015-03-16","edgar/data/34067/0000034067-15-000018.txt"
"10-K","DYNAVAX TECHNOLOGIES CORP","1029142","2015-03-05","edgar/data/1029142/0001564590-15-001348.txt"
"10-K","DYNEGY INC.","1379895","2015-02-25","edgar/data/1379895/0001379895-15-000005.txt"
"10-K","DYNEX CAPITAL INC","826675","2015-03-12","edgar/data/826675/0000826675-15-000006.txt"
"10-K","DanDrit Biotech USA, Inc.","1527728","2015-03-31","edgar/data/1527728/0001213900-15-002253.txt"
"10-K","Daniels Corporate Advisory Company, Inc.","1498291","2015-03-02","edgar/data/1498291/0001552781-15-000290.txt"
"10-K","Data Call Technologies","1321828","2015-03-30","edgar/data/1321828/0001295345-15-000071.txt"
"10-K","Data Storage Corp","1419951","2015-03-31","edgar/data/1419951/0001615774-15-000615.txt"
"10-K","Dealertrack Technologies, Inc","1333513","2015-02-25","edgar/data/1333513/0001144204-15-011777.txt"
"10-K","DecisionPoint Systems, Inc.","1505611","2015-03-18","edgar/data/1505611/0001013762-15-000231.txt"
"10-K","Deep Down, Inc.","1110607","2015-03-31","edgar/data/1110607/0001019687-15-001187.txt"
"10-K","Deer Valley Acquisition Corp","1623020","2015-03-31","edgar/data/1623020/0001021432-15-000105.txt"
"10-K","Del Frisco's Restaurant Group, Inc.","1415301","2015-02-27","edgar/data/1415301/0001415301-15-000003.txt"
"10-K","Delek Logistics Partners, LP","1552797","2015-02-26","edgar/data/1552797/0001552797-15-000008.txt"
"10-K","Delek US Holdings, Inc.","1351541","2015-02-26","edgar/data/1351541/0001351541-15-000012.txt"
"10-K","Delphi Automotive PLC","1521332","2015-02-09","edgar/data/1521332/0001521332-15-000014.txt"
"10-K","Delta Tucker Holdings, Inc.","1514226","2015-03-31","edgar/data/1514226/0001514226-15-000009.txt"
"10-K","Demandware Inc","1301031","2015-03-02","edgar/data/1301031/0001193125-15-073636.txt"
"10-K","Dephasium Corp.","723533","2015-01-14","edgar/data/723533/0001213900-15-000274.txt"
"10-K","Dermira, Inc.","1557883","2015-03-25","edgar/data/1557883/0001047469-15-002713.txt"
"10-K","Desert Hawk Gold Corp.","1168081","2015-03-31","edgar/data/1168081/0001078782-15-000469.txt"
"10-K","Deyu Agriculture Corp.","1467746","2015-03-31","edgar/data/1467746/0001144204-15-019918.txt"
"10-K","Diamond Resorts International, Inc.","1566897","2015-02-26","edgar/data/1566897/0001566897-15-000015.txt"
"10-K","DiamondRock Hospitality Co","1298946","2015-02-27","edgar/data/1298946/0001298946-15-000019.txt"
"10-K","Diamondback Energy, Inc.","1539838","2015-02-20","edgar/data/1539838/0001539838-15-000005.txt"
"10-K","Dicerna Pharmaceuticals Inc","1399529","2015-03-12","edgar/data/1399529/0001193125-15-089221.txt"
"10-K","Digimarc CORP","1438231","2015-02-20","edgar/data/1438231/0001193125-15-056195.txt"
"10-K","Digital Brand Media & Marketing Group, Inc.","1127475","2015-02-17","edgar/data/1127475/0001127475-15-000006.txt"
"10-K","Digital Development Partners, Inc.","1409999","2015-03-23","edgar/data/1409999/0001144204-15-017791.txt"
"10-K","Digital Realty Trust, Inc.","1297996","2015-03-02","edgar/data/1297996/0001297996-15-000010.txt"
"10-K","Digital Realty Trust, L.P.","1494877","2015-03-02","edgar/data/1494877/0001297996-15-000010.txt"
"10-K","Diligent Board Member Services, Inc.","1433269","2015-03-16","edgar/data/1433269/0001047469-15-002272.txt"
"10-K","DineEquity, Inc","49754","2015-02-25","edgar/data/49754/0000049754-15-000004.txt"
"10-K","Dipexium Pharmaceuticals, Inc.","1497504","2015-03-23","edgar/data/1497504/0001047469-15-002607.txt"
"10-K","Diplomat Pharmacy, Inc.","1610092","2015-03-03","edgar/data/1610092/0001047469-15-001589.txt"
"10-K","Discover Card Execution Note Trust","1407200","2015-03-19","edgar/data/1407200/0001193125-15-098567.txt"
"10-K","Discover Financial Services","1393612","2015-02-25","edgar/data/1393612/0001393612-15-000007.txt"
"10-K","Discovery Communications, Inc.","1437107","2015-02-19","edgar/data/1437107/0001437107-15-000004.txt"
"10-K","Diversicare Healthcare Services, Inc.","919956","2015-03-05","edgar/data/919956/0000919956-15-000010.txt"
"10-K","Diversified Resources Inc.","1509692","2015-02-13","edgar/data/1509692/0001127855-15-000064.txt"
"10-K","Diversified Restaurant Holdings, Inc.","1394156","2015-03-13","edgar/data/1394156/0001437749-15-005000.txt"
"10-K","Dividend Capital Diversified Property Fund Inc.","1327978","2015-03-03","edgar/data/1327978/0001193125-15-075327.txt"
"10-K","Dominion Gas Holdings, LLC","1603291","2015-02-27","edgar/data/1603291/0001193125-15-067777.txt"
"10-K","Dominion Midstream Partners, LP","1603286","2015-02-27","edgar/data/1603286/0001193125-15-067827.txt"
"10-K","Domtar CORP","1381531","2015-02-27","edgar/data/1381531/0001193125-15-067221.txt"
"10-K","Dorman Products, Inc.","868780","2015-02-25","edgar/data/868780/0001193125-15-061893.txt"
"10-K","Douglas Emmett Inc","1364250","2015-02-27","edgar/data/1364250/0001364250-15-000007.txt"
"10-K","Dr Pepper Snapple Group, Inc.","1418135","2015-02-19","edgar/data/1418135/0001418135-15-000006.txt"
"10-K","DreamWorks Animation SKG, Inc.","1297401","2015-03-02","edgar/data/1297401/0001297401-15-000004.txt"
"10-K","Dresser-Rand Group Inc.","1316656","2015-02-27","edgar/data/1316656/0001562762-15-000051.txt"
"10-K","DuPont Fabros Technology LP","1418175","2015-02-25","edgar/data/1418175/0001407739-15-000026.txt"
"10-K","Duke Energy CORP","1326160","2015-03-02","edgar/data/1326160/0001326160-15-000008.txt"
"10-K","Duke Energy Carolinas, LLC","30371","2015-03-02","edgar/data/30371/0001326160-15-000008.txt"
"10-K","Duke Energy Indiana, Inc.","81020","2015-03-02","edgar/data/81020/0001326160-15-000008.txt"
"10-K","Duke Energy Ohio, Inc.","20290","2015-03-02","edgar/data/20290/0001326160-15-000008.txt"
"10-K","Dutch Oven Gold Group Inc.","1411168","2015-02-04","edgar/data/1411168/0001376474-15-000015.txt"
"10-K","E TRADE FINANCIAL Corp","1015780","2015-02-24","edgar/data/1015780/0001015780-15-000026.txt"
"10-K","EAGLE BANCORP INC","1050441","2015-03-02","edgar/data/1050441/0001047469-15-001454.txt"
"10-K","EAGLE FINANCIAL SERVICES INC","880641","2015-03-30","edgar/data/880641/0000880641-15-000024.txt"
"10-K","EAGLE ROCK ENERGY PARTNERS L P","1364541","2015-03-02","edgar/data/1364541/0001364541-15-000017.txt"
"10-K","EARTHSTONE ENERGY INC","10254","2015-03-27","edgar/data/10254/0001564590-15-002062.txt"
"10-K","EAST WEST BANCORP INC","1069157","2015-03-02","edgar/data/1069157/0001069157-15-000005.txt"
"10-K","EASTERN CO","31107","2015-03-13","edgar/data/31107/0000031107-15-000010.txt"
"10-K","EASTERN VIRGINIA BANKSHARES INC","1047170","2015-03-31","edgar/data/1047170/0001144204-15-019762.txt"
"10-K","EASTGROUP PROPERTIES INC","49600","2015-02-17","edgar/data/49600/0000049600-15-000008.txt"
"10-K","EASTMAN CHEMICAL CO","915389","2015-02-27","edgar/data/915389/0000915389-15-000021.txt"
"10-K","EASTMAN KODAK CO","31235","2015-03-16","edgar/data/31235/0000031235-15-000002.txt"
"10-K","EBAY INC","1065088","2015-02-06","edgar/data/1065088/0001065088-15-000054.txt"
"10-K","EBIX INC","814549","2015-03-16","edgar/data/814549/0000814549-15-000012.txt"
"10-K","ECA Marcellus Trust I","1487798","2015-03-16","edgar/data/1487798/0001047469-15-002236.txt"
"10-K","ECHELON CORP","31347","2015-03-12","edgar/data/31347/0000031347-15-000011.txt"
"10-K","ECOLAB INC","31462","2015-02-27","edgar/data/31462/0001104659-15-014788.txt"
"10-K","EDGEWATER TECHNOLOGY INC/DE/","1017968","2015-03-02","edgar/data/1017968/0001193125-15-073068.txt"
"10-K","EDISON INTERNATIONAL","827052","2015-02-24","edgar/data/827052/0000827052-15-000035.txt"
"10-K","EDUCATION REALTY OPERATING PARTNERSHIP L P","1351345","2015-02-27","edgar/data/1351345/0001302343-15-000066.txt"
"10-K","EKSO BIONICS HOLDINGS, INC.","1549084","2015-03-19","edgar/data/1549084/0001144204-15-017256.txt"
"10-K","EL PASO ELECTRIC CO /TX/","31978","2015-02-27","edgar/data/31978/0000031978-15-000019.txt"
"10-K","ELECTRO SENSORS INC","351789","2015-03-18","edgar/data/351789/0000897101-15-000350.txt"
"10-K","ELECTRONIC SYSTEMS TECHNOLOGY INC","752294","2015-02-06","edgar/data/752294/0001052918-15-000043.txt"
"10-K","ELECTRONICS FOR IMAGING INC","867374","2015-02-18","edgar/data/867374/0001193125-15-050888.txt"
"10-K","ELLIE MAE INC","1122388","2015-03-02","edgar/data/1122388/0001122388-15-000021.txt"
"10-K","EMAGIN CORP","1046995","2015-03-13","edgar/data/1046995/0001013762-15-000212.txt"
"10-K","EMC CORP","790070","2015-02-27","edgar/data/790070/0000790070-15-000062.txt"
"10-K","EMC INSURANCE GROUP INC","356130","2015-03-06","edgar/data/356130/0000356130-15-000048.txt"
"10-K","EMCLAIRE FINANCIAL CORP","858800","2015-03-20","edgar/data/858800/0001144204-15-017384.txt"
"10-K","EMCOR GROUP INC","105634","2015-02-26","edgar/data/105634/0000105634-15-000041.txt"
"10-K","EMERGING CTA PORTFOLIO LP","1269190","2015-03-30","edgar/data/1269190/0001193125-15-111593.txt"
"10-K","EMISPHERE TECHNOLOGIES INC","805326","2015-03-31","edgar/data/805326/0001193125-15-114309.txt"
"10-K","EMMAUS LIFE SCIENCES, INC.","1420031","2015-03-31","edgar/data/1420031/0001047469-15-003012.txt"
"10-K","EMPIRE DISTRICT ELECTRIC CO","32689","2015-02-20","edgar/data/32689/0001047469-15-000973.txt"
"10-K","EMPIRE PETROLEUM CORP","887396","2015-03-27","edgar/data/887396/0001072613-15-000242.txt"
"10-K","EMPIRE RESORTS INC","906780","2015-03-10","edgar/data/906780/0000906780-15-000003.txt"
"10-K","EMPIRE RESOURCES INC /NEW/","1019272","2015-03-31","edgar/data/1019272/0001144204-15-019729.txt"
"10-K","EMRISE Corp","854852","2015-03-31","edgar/data/854852/0001493152-15-001139.txt"
"10-K","ENB Financial Corp","1437479","2015-03-27","edgar/data/1437479/0001174947-15-000521.txt"
"10-K","ENBRIDGE ENERGY MANAGEMENT L L C","1173911","2015-02-18","edgar/data/1173911/0001193125-15-051166.txt"
"10-K","ENBRIDGE ENERGY PARTNERS LP","880285","2015-02-18","edgar/data/880285/0001193125-15-051127.txt"
"10-K","ENCORE CAPITAL GROUP INC","1084961","2015-02-26","edgar/data/1084961/0001084961-15-000011.txt"
"10-K","ENCORE WIRE CORP","850460","2015-02-25","edgar/data/850460/0001628280-15-001025.txt"
"10-K","ENDEAVOR IP, INC.","1511261","2015-01-29","edgar/data/1511261/0001415889-15-000344.txt"
"10-K","ENDEAVOUR INTERNATIONAL CORP","1112412","2015-03-31","edgar/data/1112412/0001112412-15-000003.txt"
"10-K","ENDOCYTE INC","1235007","2015-03-13","edgar/data/1235007/0001144204-15-015921.txt"
"10-K","ENDOLOGIX INC /DE/","1013606","2015-03-02","edgar/data/1013606/0001013606-15-000016.txt"
"10-K","ENDURANCE SPECIALTY HOLDINGS LTD","1179755","2015-02-27","edgar/data/1179755/0001179755-15-000006.txt"
"10-K","ENERGEN CORP","277595","2015-03-02","edgar/data/277595/0000277595-15-000009.txt"
"10-K","ENERGY FOCUS, INC/DE","924168","2015-03-12","edgar/data/924168/0001437749-15-004808.txt"
"10-K","ENERNOC INC","1244937","2015-03-13","edgar/data/1244937/0001193125-15-089688.txt"
"10-K","ENGLOBAL CORP","933738","2015-03-12","edgar/data/933738/0001185185-15-000495.txt"
"10-K","ENPRO INDUSTRIES, INC","1164863","2015-02-25","edgar/data/1164863/0001164863-15-000008.txt"
"10-K","ENSIGN GROUP, INC","1125376","2015-02-09","edgar/data/1125376/0001125376-15-000019.txt"
"10-K","ENTEGRIS INC","1101302","2015-02-26","edgar/data/1101302/0001101302-15-000002.txt"
"10-K","ENTELLUS MEDICAL INC","1374128","2015-03-19","edgar/data/1374128/0001193125-15-098667.txt"
"10-K","ENTERCOM COMMUNICATIONS CORP","1067837","2015-03-02","edgar/data/1067837/0001193125-15-072436.txt"
"10-K","ENTERGY ARKANSAS INC","7323","2015-02-26","edgar/data/7323/0000065984-15-000102.txt"
"10-K","ENTERGY CORP /DE/","65984","2015-02-26","edgar/data/65984/0000065984-15-000102.txt"
"10-K","ENTERGY GULF STATES LOUISIANA, LLC","44570","2015-02-26","edgar/data/44570/0000065984-15-000102.txt"
"10-K","ENTERGY LOUISIANA INVESTMENT RECOVERY FUNDING I, L.L.C.","1523519","2015-03-27","edgar/data/1523519/0000065984-15-000132.txt"
"10-K","ENTERGY MISSISSIPPI INC","66901","2015-02-26","edgar/data/66901/0000065984-15-000102.txt"
"10-K","ENTERGY NEW ORLEANS INC","71508","2015-02-26","edgar/data/71508/0000065984-15-000102.txt"
"10-K","ENTERPRISE BANCORP INC /MA/","1018399","2015-03-13","edgar/data/1018399/0001018399-15-000017.txt"
"10-K","ENTERPRISE FINANCIAL SERVICES CORP","1025835","2015-02-27","edgar/data/1025835/0001025835-15-000012.txt"
"10-K","ENTERPRISE PRODUCTS PARTNERS L P","1061219","2015-03-02","edgar/data/1061219/0001061219-15-000007.txt"
"10-K","ENTRAVISION COMMUNICATIONS CORP","1109116","2015-03-06","edgar/data/1109116/0001564590-15-001390.txt"
"10-K","ENTROPIC COMMUNICATIONS INC","1227930","2015-02-24","edgar/data/1227930/0001227930-15-000006.txt"
"10-K","ENVESTNET, INC.","1337619","2015-03-02","edgar/data/1337619/0001047469-15-001517.txt"
"10-K","ENVIRO VORAXIAL TECHNOLOGY INC","1043894","2015-03-31","edgar/data/1043894/0001099910-15-000051.txt"
"10-K","ENVIRONMENTAL SCIENCE & TECHNOLOGIES, INC.","1552743","2015-01-09","edgar/data/1552743/0001078782-15-000027.txt"
"10-K","ENVIRONMENTAL SOLUTIONS WORLDWIDE INC","1082278","2015-03-31","edgar/data/1082278/0001082278-15-000018.txt"
"10-K","ENZON PHARMACEUTICALS INC","727510","2015-03-05","edgar/data/727510/0001144204-15-014238.txt"
"10-K","EOG RESOURCES INC","821189","2015-02-18","edgar/data/821189/0000821189-15-000010.txt"
"10-K","EP Energy Corp","1584952","2015-02-23","edgar/data/1584952/0001104659-15-012692.txt"
"10-K","EP Energy LLC","1555082","2015-02-23","edgar/data/1555082/0001104659-15-012694.txt"
"10-K","EPAM Systems, Inc.","1352010","2015-03-02","edgar/data/1352010/0001352010-15-000006.txt"
"10-K","EPICURE CHARCOAL, INC.","1564273","2015-01-09","edgar/data/1564273/0001477932-15-000192.txt"
"10-K","EPIQ SYSTEMS INC","1027207","2015-03-02","edgar/data/1027207/0001047469-15-001512.txt"
"10-K","EPIRUS Biopharmaceuticals, Inc.","1135906","2015-03-31","edgar/data/1135906/0001047469-15-002966.txt"
"10-K","EPR PROPERTIES","1045450","2015-02-25","edgar/data/1045450/0001045450-15-000023.txt"
"10-K","EQT Corp","33213","2015-02-12","edgar/data/33213/0000033213-15-000004.txt"
"10-K","EQT Midstream Partners, LP","1540947","2015-02-12","edgar/data/1540947/0001540947-15-000003.txt"
"10-K","EQUIFAX INC","33185","2015-02-25","edgar/data/33185/0001628280-15-001024.txt"
"10-K","EQUINIX INC","1101239","2015-03-02","edgar/data/1101239/0001193125-15-073042.txt"
"10-K","EQUITY LIFESTYLE PROPERTIES INC","895417","2015-02-24","edgar/data/895417/0000895417-15-000014.txt"
"10-K","EQUITY ONE, INC.","1042810","2015-03-02","edgar/data/1042810/0001042810-15-000054.txt"
"10-K","EQUITY RESIDENTIAL","906107","2015-02-26","edgar/data/906107/0000906107-15-000007.txt"
"10-K","EQUUS TOTAL RETURN, INC.","878932","2015-03-30","edgar/data/878932/0001391609-15-000066.txt"
"10-K","ERA GROUP INC.","1525221","2015-03-11","edgar/data/1525221/0001525221-15-000017.txt"
"10-K","ERICKSON INC.","1490165","2015-03-10","edgar/data/1490165/0001490165-15-000027.txt"
"10-K","ERIE INDEMNITY CO","922621","2015-02-26","edgar/data/922621/0000922621-15-000008.txt"
"10-K","EROOMSYSTEM TECHNOLOGIES INC","1110361","2015-03-19","edgar/data/1110361/0001185185-15-000550.txt"
"10-K","ERP OPERATING LTD PARTNERSHIP","931182","2015-02-26","edgar/data/931182/0000906107-15-000007.txt"
"10-K","ESCALADE INC","33488","2015-02-25","edgar/data/33488/0001144204-15-011858.txt"
"10-K","ESH Hospitality, Inc.","1507563","2015-02-26","edgar/data/1507563/0001193125-15-063984.txt"
"10-K","ESSENTIAL INNOVATIONS TECHNOLOGY CORP","1250897","2015-02-12","edgar/data/1250897/0001354488-15-000603.txt"
"10-K","ESSEX PORTFOLIO LP","1053059","2015-03-02","edgar/data/1053059/0000920522-15-000006.txt"
"10-K","ESSEX PROPERTY TRUST INC","920522","2015-03-02","edgar/data/920522/0000920522-15-000006.txt"
"10-K","ETERIS B.V.","1596089","2015-03-06","edgar/data/1596089/0001193125-15-081181.txt"
"10-K","ETFS Asian Gold Trust","1496337","2015-03-02","edgar/data/1496337/0001496337-15-000004.txt"
"10-K","ETFS Gold Trust","1450923","2015-03-02","edgar/data/1450923/0001450923-15-000002.txt"
"10-K","ETFS PALLADIUM TRUST","1459862","2015-03-02","edgar/data/1459862/0001459862-15-000002.txt"
"10-K","ETFS Platinum Trust","1460235","2015-03-02","edgar/data/1460235/0001460235-15-000002.txt"
"10-K","ETFS Precious Metals Basket Trust","1483386","2015-03-02","edgar/data/1483386/0001483386-15-000002.txt"
"10-K","ETFS SILVER TRUST","1450922","2015-03-02","edgar/data/1450922/0001450922-15-000002.txt"
"10-K","ETFS White Metals Basket Trust","1489024","2015-03-02","edgar/data/1489024/0001489024-15-000004.txt"
"10-K","EURONET WORLDWIDE INC","1029199","2015-02-27","edgar/data/1029199/0001029199-15-000017.txt"
"10-K","EUROSITE POWER INC.","1528103","2015-03-31","edgar/data/1528103/0001528103-15-000006.txt"
"10-K","EV Energy Partners, LP","1361937","2015-03-02","edgar/data/1361937/0001144204-15-013000.txt"
"10-K","EVANS & SUTHERLAND COMPUTER CORP","276283","2015-03-12","edgar/data/276283/0001445866-15-000249.txt"
"10-K","EVANS BANCORP INC","842518","2015-03-09","edgar/data/842518/0000842518-15-000019.txt"
"10-K","EVEREST FUND L P","837919","2015-03-30","edgar/data/837919/0000837919-15-000005.txt"
"10-K","EVEREST RE GROUP LTD","1095073","2015-03-02","edgar/data/1095073/0001095073-15-000007.txt"
"10-K","EVEREST REINSURANCE HOLDINGS INC","914748","2015-03-26","edgar/data/914748/0000914748-15-000006.txt"
"10-K","EVERFLOW EASTERN PARTNERS LP","868082","2015-03-27","edgar/data/868082/0001193125-15-107812.txt"
"10-K","EVERTEC, Inc.","1559865","2015-03-02","edgar/data/1559865/0001193125-15-073450.txt"
"10-K","EVINE Live Inc.","870826","2015-03-26","edgar/data/870826/0000870826-15-000003.txt"
"10-K","EVOLVING SYSTEMS INC","1052054","2015-03-17","edgar/data/1052054/0001104659-15-020488.txt"
"10-K","EXA CORP","890264","2015-03-24","edgar/data/890264/0001193125-15-103290.txt"
"10-K","EXACT SCIENCES CORP","1124140","2015-02-27","edgar/data/1124140/0001558370-15-000227.txt"
"10-K","EXACTECH INC","913165","2015-03-04","edgar/data/913165/0000913165-15-000006.txt"
"10-K","EXCO RESOURCES INC","316300","2015-02-25","edgar/data/316300/0000316300-15-000006.txt"
"10-K","EXELIXIS, INC.","939767","2015-03-02","edgar/data/939767/0000939767-15-000013.txt"
"10-K","EXELON CORP","1109357","2015-02-13","edgar/data/1109357/0001193125-15-049964.txt"
"10-K","EXELON GENERATION CO LLC","1168165","2015-02-13","edgar/data/1168165/0001193125-15-049964.txt"
"10-K","EXP Realty International Corp","1495932","2015-03-31","edgar/data/1495932/0001019687-15-001215.txt"
"10-K","EXPEDITORS INTERNATIONAL OF WASHINGTON INC","746515","2015-02-26","edgar/data/746515/0000746515-15-000004.txt"
"10-K","EXPONENT INC","851520","2015-03-02","edgar/data/851520/0001144204-15-012949.txt"
"10-K","EXPRESS, INC.","1483510","2015-03-27","edgar/data/1483510/0001483510-15-000046.txt"
"10-K","EXTERRAN HOLDINGS INC.","1389050","2015-02-26","edgar/data/1389050/0001104659-15-014353.txt"
"10-K","EXTERRAN PARTNERS, L.P.","1367064","2015-02-26","edgar/data/1367064/0001104659-15-014357.txt"
"10-K","EXXON MOBIL CORP","34088","2015-02-25","edgar/data/34088/0000034088-15-000013.txt"
"10-K","EYEGATE PHARMACEUTICALS INC","1372514","2015-03-31","edgar/data/1372514/0001144204-15-020232.txt"
"10-K","Eagle Bancorp Montana, Inc.","1478454","2015-03-18","edgar/data/1478454/0001157523-15-000973.txt"
"10-K","EarthLink Holdings Corp.","1102541","2015-02-20","edgar/data/1102541/0001102541-15-000003.txt"
"10-K","Easterly Government Properties, Inc.","1622194","2015-03-30","edgar/data/1622194/0001193125-15-111713.txt"
"10-K","Eastside Distilling, Inc.","1534708","2015-03-31","edgar/data/1534708/0001615774-15-000617.txt"
"10-K","Eaton Corp plc","1551182","2015-02-26","edgar/data/1551182/0001551182-15-000007.txt"
"10-K","Echo Global Logistics, Inc.","1426945","2015-02-26","edgar/data/1426945/0001426945-15-000002.txt"
"10-K","EchoStar CORP","1415404","2015-02-20","edgar/data/1415404/0001047469-15-000972.txt"
"10-K","Eclipse Resources Corp","1600470","2015-03-09","edgar/data/1600470/0001193125-15-081428.txt"
"10-K","Eco-Stim Energy Solutions, Inc.","1135657","2015-03-18","edgar/data/1135657/0001493152-15-000864.txt"
"10-K","Edgewater Bancorp, Inc.","1584770","2015-03-30","edgar/data/1584770/0001571049-15-002446.txt"
"10-K","Education Realty Trust, Inc.","1302343","2015-02-27","edgar/data/1302343/0001302343-15-000066.txt"
"10-K","Edwards Lifesciences Corp","1099800","2015-02-20","edgar/data/1099800/0001047469-15-000998.txt"
"10-K","Egalet Corp","1586105","2015-03-16","edgar/data/1586105/0001047469-15-002296.txt"
"10-K","Eight Dragons Co.","1100778","2015-03-30","edgar/data/1100778/0001165527-15-000136.txt"
"10-K","El Pollo Loco Holdings, Inc.","1606366","2015-03-17","edgar/data/1606366/0001193125-15-094245.txt"
"10-K","Eldorado Resorts, Inc.","1590895","2015-03-16","edgar/data/1590895/0001047469-15-002278.txt"
"10-K","Electric Vehicle Research Corp","1584137","2015-03-26","edgar/data/1584137/0001617819-15-000004.txt"
"10-K","Eleven Biotherapeutics, Inc.","1485003","2015-03-06","edgar/data/1485003/0001193125-15-081274.txt"
"10-K","Ellington Financial LLC","1411342","2015-03-13","edgar/data/1411342/0001411342-15-000019.txt"
"10-K","Ellington Residential Mortgage REIT","1560672","2015-03-12","edgar/data/1560672/0001560672-15-000009.txt"
"10-K","Elm Valley Acquisition Corp","1623021","2015-03-31","edgar/data/1623021/0001021432-15-000103.txt"
"10-K","Embassy Bancorp, Inc.","1449794","2015-03-30","edgar/data/1449794/0001449794-15-000006.txt"
"10-K","Emdeon Inc.","1444598","2015-03-16","edgar/data/1444598/0001193125-15-093924.txt"
"10-K","Emerald Oil, Inc.","1283843","2015-03-10","edgar/data/1283843/0001144204-15-015163.txt"
"10-K","Emerge Energy Services LP","1555177","2015-03-02","edgar/data/1555177/0001628280-15-001343.txt"
"10-K","Emergent BioSolutions Inc.","1367644","2015-03-06","edgar/data/1367644/0001367644-15-000016.txt"
